                                     | Core 0      | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  2499999802 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   933875286 |  933875286 |  933875286 |  933875286 |  933875286 |  933875286 |  933875286 |  933875286
  IPC                                |        2.68 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   274669202 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202
  Idle time (ns)                     |       43580 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202 |  274669202
  Idle time (%)                      |        0.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |            |            |            |            |            |            |           
  num correct                        |    16721984 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |          67 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |            |            |            |            |            |            |           
  I-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   176148111 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |           3 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   979232777 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |     3648210 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.37% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        1.46 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |            |            |            |            |            |            |           
    num accesses                     |     3648213 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      198557 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       5.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.08 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |            |            |            |            |            |            |           
  Cache L1-I                         |             |            |            |            |            |            |            |           
    num cache accesses               |   176148111 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |       69914 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.04% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.03 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |            |            |            |            |            |            |           
    num cache accesses               |   979232777 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     8531250 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.87% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        3.41 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |             |            |            |            |            |            |            |           
    num cache accesses               |     8601164 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     7064707 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      82.14% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        2.83 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |             |            |            |            |            |            |            |           
    num cache accesses               |     7064707 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     3841165 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      54.37% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        1.54 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |             |            |            |            |            |            |            |           
  num dram accesses                  |     7681990 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      102.81 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |        0.31 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       6.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |            |            |            |            |           
  num loads from dram                |        4939 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
