                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999815 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1970764002 |  1970764002 |  1970764002 |  1970764002 |  1970764002 |  1970764002 |  1970764002 |  1970764002
  IPC                                |        1.27 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   579636471 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471
  Idle time (ns)                     |       53836 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471 |   579636471
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   110043229 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    15871694 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |      12.61% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        6.35 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   258941497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1367961229 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      145590 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.01% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      145590 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |       68225 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      46.86% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   258941497 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      231167 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.09% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.09 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1367961229 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     1022965 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.07% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.41 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     1254326 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      507978 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      40.50% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.20 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |      508306 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      317457 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      62.45% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |      532302 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      138.76 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       36.26 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      138204 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
