                                     | Core 0      | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1999999834 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   629929127 |  629929127 |  629929127 |  629929127 |  629929127 |  629929127 |  629929127 |  629929127
  IPC                                |        3.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   185273273 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273
  Idle time (ns)                     |       57108 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273 |  185273273
  Idle time (%)                      |        0.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |            |            |            |            |            |            |           
  num correct                        |   150738490 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |        9468 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |            |            |            |            |            |            |           
  I-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   150992811 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |         164 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   783248963 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      499402 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |            |            |            |            |            |            |           
    num accesses                     |      499566 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       14693 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       2.94% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |            |            |            |            |            |            |           
  Cache L1-I                         |             |            |            |            |            |            |            |           
    num cache accesses               |   150992811 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |        3554 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |            |            |            |            |            |            |           
    num cache accesses               |   783248963 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     4533244 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.58% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        2.27 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |             |            |            |            |            |            |            |           
    num cache accesses               |     4541988 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      485342 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      10.69% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.24 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |             |            |            |            |            |            |            |           
    num cache accesses               |      490532 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      362009 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      73.80% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.18 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |             |            |            |            |            |            |            |           
  num dram accesses                  |      660478 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     9018.22 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     8913.22 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |            |            |            |            |           
  num loads from dram                |      184069 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
