                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999824 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1866708563 |  1866708563 |  1866708563 |  1866708563 |  1866708563 |  1866708563 |  1866708563 |  1866708563
  IPC                                |        1.34 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   549031930 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930
  Idle time (ns)                     |       54768 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930 |   549031930
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   115234954 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    15380931 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |      11.78% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        6.15 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   285411870 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1435531549 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      255340 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.02% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.10 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      255340 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      191934 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      75.17% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   285411870 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8939695 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.13% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.58 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1435531549 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     1461964 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.10% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.58 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    10567574 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      334441 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       3.16% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.13 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |      500357 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      243486 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      48.66% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |      440795 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.67 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.17 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      240511 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
