                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2999996980 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  2965683629 |  2965683629 |  2965683629 |  2965683629 |  2965683629 |  2965683629 |  2965683629 |  2965683629
  IPC                                |        1.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   872259891 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891
  Idle time (ns)                     |       81619 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891 |   872259891
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   285804788 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    10972348 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       3.70% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        3.66 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   445953252 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      724294 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.16% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.24 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1839328405 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    12810685 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.70% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        4.27 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    13534979 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |     1108197 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       8.19% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.37 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   445953252 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |   102195500 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      22.92% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       34.07 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1839381375 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    10250504 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.56% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.42 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   112575471 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     3045921 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       2.71% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        1.02 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3175798 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      835075 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      26.29% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.28 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     1490344 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      107.42 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        4.92 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      445494 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
