                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  2499999838 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1115203797 |  1115203797 |  1115203797 |  1115203797 |  1115203797 |  1115203797 |  1115203797 |  1115203797
  IPC                                |        2.24 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   328001117 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117
  Idle time (ns)                     |       48176 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117 |   328001117
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    46019687 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |         133 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   214692321 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           7 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   925370344 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      219928 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.02% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.09 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      219935 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      132321 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      60.16% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.05 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   214692321 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      176659 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.08% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.07 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   925370344 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    15753831 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.70% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        6.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    15930492 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8687287 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      54.53% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.47 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     8687290 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8451816 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      97.29% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        3.38 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    16447404 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.58 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      12.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |      506163 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
