                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1999999848 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1657898328 |  1657898328 |  1657898328 |  1657898328 |  1657898328 |  1657898328 |  1657898328 |  1657898328
  IPC                                |        1.21 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   487617155 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155
  Idle time (ns)                     |       55880 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155 |   487617155
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   197747356 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |    13193974 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       6.25% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        6.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   209887062 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1357711978 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    22715880 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       1.67% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |       11.36 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    22715880 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |    11560574 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      50.89% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        5.78 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   209887062 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      242181 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.12% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.12 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1357711978 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    38211283 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       2.81% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       19.11 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    38454224 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    32441039 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      84.36% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       16.22 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    32441799 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |        1045 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.00 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |        1603 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      105.04 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |         580 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
