                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1999999850 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  Cycles                             |  1884311462 |  1884311462 |  1884311462 |  1884311462 |  1884311462 |  1884311462 |  1884311462 |  1884311462
  IPC                                |        1.06 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  Time (ns)                          |   554209254 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254
  Idle time (ns)                     |       40469 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254 |   554209254
  Idle time (%)                      |        0.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    37986632 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num incorrect                      |      158447 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  misprediction rate                 |       0.42% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
  mpki                               |        0.08 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   154593676 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |          10 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1051040657 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      252360 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.02% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      252370 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num misses                       |      252303 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      99.97% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   154593676 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |      201630 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       0.13% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        0.10 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1051040657 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    21410662 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |       2.04% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |       10.71 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    21789972 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |    14538125 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      66.72% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        7.27 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    14715805 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    num cache misses                 |     8902302 |           0 |           0 |           0 |           0 |           0 |           0 |           0
    miss rate                        |      60.49% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf% |        inf%
    mpki                             |        4.45 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    11964027 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      102.54 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       5.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     6132578 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
