                                     | Core 0      | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1999999834 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  Cycles                             |   630010387 |  630010387 |  630010387 |  630010387 |  630010387 |  630010387 |  630010387 |  630010387
  IPC                                |        3.17 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |   185297173 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173
  Idle time (ns)                     |       57097 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173 |  185297173
  Idle time (%)                      |        0.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |             |            |            |            |            |            |            |           
  num correct                        |   150738490 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num incorrect                      |        9468 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  misprediction rate                 |       0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |             |            |            |            |            |            |            |           
  I-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   248180837 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |         164 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |             |            |            |            |            |            |            |           
    num accesses                     |   783255886 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |      499402 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.06% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.25 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |             |            |            |            |            |            |            |           
    num accesses                     |      499566 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num misses                       |       14693 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       2.94% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |             |            |            |            |            |            |            |           
  Cache L1-I                         |             |            |            |            |            |            |            |           
    num cache accesses               |   248180837 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |        5308 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       0.00% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.00 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L1-D                         |             |            |            |            |            |            |            |           
    num cache accesses               |   783255886 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |     8638069 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |       1.10% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        4.32 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L2                           |             |            |            |            |            |            |            |           
    num cache accesses               |     8653703 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      967557 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      11.18% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.48 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  Cache L3                           |             |            |            |            |            |            |            |           
    num cache accesses               |      977884 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    num cache misses                 |      722997 |          0 |          0 |          0 |          0 |          0 |          0 |          0
    miss rate                        |      73.93% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf% |       inf%
    mpki                             |        0.36 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
DRAM summary                         |             |            |            |            |            |            |            |           
  num dram accesses                  |     1319816 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     8680.21 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |     8577.71 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |       1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |            |            |            |            |            |           
  num loads from dram                |      307603 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
